,spec,count,plot.id,compartment
11555,TH,1,N15  _5_30,reg_unlogged
11556,TH,1,N15  _5_30,reg_unlogged
11557,TH,1,N15  _5_30,reg_unlogged
11558,TH,1,N15  _5_30,reg_unlogged
11559,TH,1,N15  _5_30,reg_unlogged
11560,AL,1,N15  _5_30,reg_unlogged
11561,CYA,1,N15  _5_30,reg_unlogged
11562,LM,1,N15  _5_40,reg_unlogged
11563,RD,1,N15  _5_40,reg_unlogged
11564,DS,1,N15  _5_40,reg_unlogged
11565,RD,1,N15  _5_40,reg_unlogged
11566,RI,1,N15  _5_40,reg_unlogged
11567,RI,1,N15  _5_40,reg_unlogged
11568,CYA,1,N15  _5_40,reg_unlogged
11569,CYA,1,N15  _5_40,reg_unlogged
11570,LM,1,N15  _5_40,reg_unlogged
11571,LM,1,N15  _5_40,reg_unlogged
11572,LM,1,N15  _5_40,reg_unlogged
11573,CYA,1,N15  _5_40,reg_unlogged
11574,LM,1,N15  _5_40,reg_unlogged
11575,TH,1,N15  _5_40,reg_unlogged
11576,RI,1,N15  _5_40,reg_unlogged
11577,LM,1,N15  _5_40,reg_unlogged
11578,RI,1,N15  _5_40,reg_unlogged
11579,TRR,1,N15  _5_40,reg_unlogged
11580,LM,1,N15  _5_40,reg_unlogged
11581,LM,1,N15  _5_40,reg_unlogged
11582,TRP,1,N15  _5_40,reg_unlogged
11583,TH,1,N15  _5_40,reg_unlogged
11584,TAF,1,N15  _5_40,reg_unlogged
11585,LM,1,N15  _5_40,reg_unlogged
11586,LM,1,N15  _5_40,reg_unlogged
11587,RI,1,N15  _5_40,reg_unlogged
11588,LM,1,N15  _5_40,reg_unlogged
11589,MA,1,N15  _5_40,reg_unlogged
11590,RD,1,N15  _5_40,reg_unlogged
11591,RI,1,N15  _5_40,reg_unlogged
11592,LM,1,N15  _5_40,reg_unlogged
11593,LM,1,N15  _5_40,reg_unlogged
11594,RI,1,N15  _5_40,reg_unlogged
11595,RI,1,N15  _5_40,reg_unlogged
11596,RI,1,N15  _5_40,reg_unlogged
11597,MA,1,N15  _5_40,reg_unlogged
11598,RI,1,N15  _5_40,reg_unlogged
11599,LM,1,N15  _5_40,reg_unlogged
11600,RI,1,N15  _5_40,reg_unlogged
11601,LM,1,N15  _5_40,reg_unlogged
11602,LM,1,N15  _5_40,reg_unlogged
11603,LM,1,N15  _5_40,reg_unlogged
11604,LM,1,N15  _5_40,reg_unlogged
11605,RI,1,N15  _5_40,reg_unlogged
11606,DU,1,N15  _5_40,reg_unlogged
11607,RI,1,N15  _5_40,reg_unlogged
11608,RI,1,N15  _5_40,reg_unlogged
11609,RI,1,N15  _5_40,reg_unlogged
11610,RI,1,N15  _5_40,reg_unlogged
11611,RI,1,N15  _5_40,reg_unlogged
11612,RI,1,N15  _5_40,reg_unlogged
11613,RI,1,N15  _5_40,reg_unlogged
11614,RI,1,N15  _5_40,reg_unlogged
11615,RI,1,N15  _5_40,reg_unlogged
11616,FUE,1,N15  _5_40,reg_unlogged
11617,CZE,1,N15  _5_40,reg_unlogged
11618,RI,1,N15  _5_40,reg_unlogged
11619,RI,1,N15  _5_40,reg_unlogged
11620,RI,1,N15  _5_40,reg_unlogged
11621,RI,1,N15  _5_40,reg_unlogged
11622,TRR,1,N15  _5_40,reg_unlogged
11623,RI,1,N15  _5_40,reg_unlogged
11624,RI,1,N15  _5_40,reg_unlogged
11625,CMI,1,N15  _5_40,reg_unlogged
11626,RI,1,N15  _5_40,reg_unlogged
11627,LM,1,N15  _5_40,reg_unlogged
11628,CYA,1,N15  _5_40,reg_unlogged
11629,RI,1,N15  _5_40,reg_unlogged
11630,RI,1,N15  _5_40,reg_unlogged
11631,TRR,1,N15  _5_40,reg_unlogged
11632,CYA,1,N15  _5_40,reg_unlogged
11633,RI,1,N15  _5_40,reg_unlogged
11634,RI,1,N15  _5_40,reg_unlogged
11635,RI,1,N15  _5_40,reg_unlogged
11636,TRP,1,N15  _5_40,reg_unlogged
11637,LM,1,N15  _5_40,reg_unlogged
11638,RI,1,N15  _5_40,reg_unlogged
11639,RI,1,N15  _5_40,reg_unlogged
11640,LM,1,N15  _5_40,reg_unlogged
11641,RI,1,N15  _5_40,reg_unlogged
11642,RI,1,N15  _5_40,reg_unlogged
11643,RI,1,N15  _5_40,reg_unlogged
11644,RI,1,N15  _5_40,reg_unlogged
11645,RI,1,N15  _5_40,reg_unlogged
11646,LM,1,N15  _5_40,reg_unlogged
11647,LM,1,N15  _5_40,reg_unlogged
11648,CYA,1,N15  _5_40,reg_unlogged
11649,LM,1,N15  _5_40,reg_unlogged
11650,LM,1,N15  _5_40,reg_unlogged
11651,LM,1,N15  _5_40,reg_unlogged
11652,LM,1,N15  _5_40,reg_unlogged
11653,LM,1,N15  _5_40,reg_unlogged
11654,RI,1,N15  _5_50,reg_unlogged
11655,RI,1,N15  _5_50,reg_unlogged
11656,CZE,1,N15  _5_50,reg_unlogged
11657,LM,1,N15  _5_50,reg_unlogged
11658,LM,1,N15  _5_50,reg_unlogged
11659,CAL,1,N15  _5_50,reg_unlogged
11660,RI,1,N15  _5_50,reg_unlogged
11661,CYA,1,N15  _5_50,reg_unlogged
11662,RI,1,N15  _5_50,reg_unlogged
11663,CYA,1,N15  _5_50,reg_unlogged
11664,RI,1,N15  _5_50,reg_unlogged
11665,LM,1,N15  _5_50,reg_unlogged
11666,LM,1,N15  _5_50,reg_unlogged
11667,CYA,1,N15  _5_50,reg_unlogged
11668,RI,1,N15  _5_50,reg_unlogged
11669,LM,1,N15  _5_50,reg_unlogged
11670,RI,1,N15  _5_50,reg_unlogged
11671,RI,1,N15  _5_50,reg_unlogged
11672,LM,1,N15  _5_50,reg_unlogged
11673,RD,1,N15  _5_50,reg_unlogged
11674,AB,1,N15  _5_50,reg_unlogged
11675,RD,1,N15  _5_50,reg_unlogged
11676,RD,1,N15  _5_50,reg_unlogged
11677,LM,1,N15  _5_50,reg_unlogged
11678,RI,1,N15  _5_50,reg_unlogged
11679,CYA,1,N15  _5_50,reg_unlogged
11680,TRR,1,N15  _5_50,reg_unlogged
11681,DS,1,N15  _5_50,reg_unlogged
11682,LM,1,N15  _5_50,reg_unlogged
11683,CYA,1,N15  _5_50,reg_unlogged
11684,DU,1,N15  _5_50,reg_unlogged
11685,TRR,1,N15  _5_50,reg_unlogged
11686,CYA,1,N15  _5_50,reg_unlogged
11687,LM,1,N15  _5_50,reg_unlogged
11688,RI,1,N15  _5_50,reg_unlogged
11689,LM,1,N15  _5_50,reg_unlogged
11690,LM,1,N15  _5_50,reg_unlogged
11691,LM,1,N15  _5_50,reg_unlogged
11692,LM,1,N15  _5_50,reg_unlogged
11693,LM,1,N15  _5_50,reg_unlogged
11694,LM,1,N15  _5_50,reg_unlogged
11695,LM,1,N15  _5_50,reg_unlogged
11696,LM,1,N15  _5_50,reg_unlogged
11697,LM,1,N15  _5_50,reg_unlogged
11698,LM,1,N15  _5_50,reg_unlogged
11699,LM,1,N15  _5_50,reg_unlogged
11700,LM,1,N15  _5_50,reg_unlogged
11701,LM,1,N15  _5_50,reg_unlogged
11702,LM,1,N15  _5_50,reg_unlogged
11703,CYA,1,N15  _5_50,reg_unlogged
11704,DU,1,N15  _5_50,reg_unlogged
11705,CYA,1,N15  _5_50,reg_unlogged
11706,CZE,1,N15  _5_50,reg_unlogged
11707,LM,1,N15  _5_50,reg_unlogged
11708,LM,1,N15  _5_50,reg_unlogged
11709,LM,1,N15  _5_50,reg_unlogged
11710,LM,1,N15  _5_50,reg_unlogged
11711,RI,1,N15  _5_50,reg_unlogged
11712,LM,1,N15  _5_50,reg_unlogged
11713,LM,1,N15  _5_50,reg_unlogged
11714,LM,1,N15  _5_50,reg_unlogged
11715,LM,1,N15  _5_50,reg_unlogged
11716,LM,1,N15  _5_50,reg_unlogged
11717,LM,1,N15  _5_50,reg_unlogged
11718,RI,1,N15  _5_50,reg_unlogged
11719,RI,1,N15  _5_50,reg_unlogged
11720,RI,1,N15  _5_50,reg_unlogged
11721,RI,1,N15  _5_50,reg_unlogged
11722,RI,1,N15  _5_50,reg_unlogged
11723,RI,1,N15  _5_50,reg_unlogged
11724,RI,1,N15  _5_50,reg_unlogged
11725,CYA,1,N15  _5_50,reg_unlogged
11726,LM,1,N15  _5_50,reg_unlogged
11727,LM,1,N15  _5_50,reg_unlogged
11728,TRP,1,N15  _5_50,reg_unlogged
11729,MA,1,N15  _5_50,reg_unlogged
11730,TRR,1,N15  _5_50,reg_unlogged
11731,RI,1,N15  _5_50,reg_unlogged
11732,LM,1,N15  _5_50,reg_unlogged
11733,TRR,1,N15  _5_50,reg_unlogged
11734,CYA,1,N15  _5_50,reg_unlogged
11735,CYA,1,N15  _5_50,reg_unlogged
11736,RI,1,N15  _5_50,reg_unlogged
11737,RI,1,N15  _5_50,reg_unlogged
11738,RI,1,N15  _5_50,reg_unlogged
11739,RI,1,N15  _5_50,reg_unlogged
11740,RI,1,N15  _5_50,reg_unlogged
11741,RI,1,N15  _5_50,reg_unlogged
11742,RI,1,N15  _5_50,reg_unlogged
11743,RI,1,N15  _5_50,reg_unlogged
11744,RI,1,N15  _5_50,reg_unlogged
11745,RI,1,N15  _5_50,reg_unlogged
11746,RI,1,N15  _5_50,reg_unlogged
11747,RI,1,N15  _5_50,reg_unlogged
11748,LM,1,N15  _5_50,reg_unlogged
11749,CYA,1,N15  _5_50,reg_unlogged
11750,RI,1,N15  _5_50,reg_unlogged
11751,RI,1,N15  _5_50,reg_unlogged
11752,RI,1,N15  _5_50,reg_unlogged
11753,RI,1,N15  _5_50,reg_unlogged
11754,RI,1,N15  _5_50,reg_unlogged
11755,RI,1,N15  _5_50,reg_unlogged
11756,LYC,1,N15  _5_50,reg_unlogged
11757,CYA,1,N15  _5_60,reg_unlogged
11758,TAF,1,N15  _5_60,reg_unlogged
11759,LM,1,N15  _5_60,reg_unlogged
11760,LM,1,N15  _5_60,reg_unlogged
11761,LM,1,N15  _5_60,reg_unlogged
11762,CYA,1,N15  _5_60,reg_unlogged
11763,DU,1,N15  _5_60,reg_unlogged
11764,LM,1,N15  _5_60,reg_unlogged
11765,LM,1,N15  _5_60,reg_unlogged
11766,LM,1,N15  _5_60,reg_unlogged
11767,DU,1,N15  _5_60,reg_unlogged
11768,LM,1,N15  _5_60,reg_unlogged
11769,DU,1,N15  _5_60,reg_unlogged
11770,CYA,1,N15  _5_60,reg_unlogged
11771,LM,1,N15  _5_60,reg_unlogged
11772,LM,1,N15  _5_60,reg_unlogged
11773,LM,1,N15  _5_60,reg_unlogged
11774,LM,1,N15  _5_60,reg_unlogged
11775,LM,1,N15  _5_60,reg_unlogged
11776,LM,1,N15  _5_60,reg_unlogged
11777,DU,1,N15  _5_60,reg_unlogged
11778,CYA,1,N15  _5_60,reg_unlogged
11779,DU,1,N15  _5_60,reg_unlogged
11780,DU,1,N15  _5_60,reg_unlogged
11781,DU,1,N15  _5_60,reg_unlogged
11782,LM,1,N15  _5_60,reg_unlogged
11783,CYA,1,N15  _5_60,reg_unlogged
11784,COG,1,N15  _5_60,reg_unlogged
11785,CYA,1,N15  _5_60,reg_unlogged
11786,DU,1,N15  _5_60,reg_unlogged
11787,CYA,1,N15  _5_60,reg_unlogged
11788,LM,1,N15  _5_60,reg_unlogged
11789,DU,1,N15  _5_60,reg_unlogged
11790,GS,1,N15  _5_60,reg_unlogged
11791,RI,1,N15  _5_60,reg_unlogged
11792,RI,1,N15  _5_60,reg_unlogged
11793,CYA,1,N15  _5_60,reg_unlogged
11794,LM,1,N15  _5_60,reg_unlogged
11795,LM,1,N15  _5_60,reg_unlogged
11796,LM,1,N15  _5_60,reg_unlogged
11797,CYA,1,N15  _5_60,reg_unlogged
11798,LM,1,N15  _5_60,reg_unlogged
11799,LM,1,N15  _5_60,reg_unlogged
11800,LM,1,N15  _5_60,reg_unlogged
11801,RI,1,N15  _5_60,reg_unlogged
11802,RI,1,N15  _5_60,reg_unlogged
11803,GS,1,N15  _5_60,reg_unlogged
11804,RI,1,N15  _5_60,reg_unlogged
11805,LM,1,N15  _5_60,reg_unlogged
11806,TAF,1,N15  _5_60,reg_unlogged
11807,CYA,1,N15  _5_60,reg_unlogged
11808,CYA,1,N15  _5_60,reg_unlogged
11809,CYA,1,N15  _5_60,reg_unlogged
11810,LM,1,N15  _5_60,reg_unlogged
11811,LM,1,N15  _5_60,reg_unlogged
11812,RI,1,N15  _5_60,reg_unlogged
11813,LM,1,N15  _5_60,reg_unlogged
11814,RI,1,N15  _5_60,reg_unlogged
11815,RI,1,N15  _5_60,reg_unlogged
11816,RI,1,N15  _5_60,reg_unlogged
11817,LM,1,N15  _5_60,reg_unlogged
11818,RI,1,N15  _5_60,reg_unlogged
11819,TAF,1,N15  _5_60,reg_unlogged
11820,LM,1,N15  _5_60,reg_unlogged
11821,RI,1,N15  _5_60,reg_unlogged
11822,RI,1,N15  _5_60,reg_unlogged
11823,DS,1,N15  _5_60,reg_unlogged
11824,CYA,1,N15  _5_60,reg_unlogged
11825,CYA,1,N15  _5_60,reg_unlogged
11826,CYA,1,N15  _5_60,reg_unlogged
11827,RI,1,N15  _5_60,reg_unlogged
11828,RI,1,N15  _5_60,reg_unlogged
11829,RI,1,N15  _5_60,reg_unlogged
11830,RI,1,N15  _5_60,reg_unlogged
11831,DU,1,N15  _5_60,reg_unlogged
11832,RI,1,N15  _5_60,reg_unlogged
11833,DU,1,N15  _5_60,reg_unlogged
11834,LM,1,N15  _5_60,reg_unlogged
11835,RI,1,N15  _5_60,reg_unlogged
11836,CYA,1,N15  _5_70,reg_unlogged
11837,CYA,1,N15  _5_70,reg_unlogged
11838,RI,1,N15  _5_70,reg_unlogged
11839,RI,1,N15  _5_70,reg_unlogged
11840,RI,1,N15  _5_70,reg_unlogged
11841,RI,1,N15  _5_70,reg_unlogged
11842,RI,1,N15  _5_70,reg_unlogged
11843,RI,1,N15  _5_70,reg_unlogged
11844,RI,1,N15  _5_70,reg_unlogged
11845,RI,1,N15  _5_70,reg_unlogged
11846,RI,1,N15  _5_70,reg_unlogged
11847,RI,1,N15  _5_70,reg_unlogged
11848,RI,1,N15  _5_70,reg_unlogged
11849,RI,1,N15  _5_70,reg_unlogged
11850,RI,1,N15  _5_70,reg_unlogged
11851,RI,1,N15  _5_70,reg_unlogged
11852,LM,1,N15  _5_70,reg_unlogged
11853,CYA,1,N15  _5_70,reg_unlogged
11854,DU,1,N15  _5_70,reg_unlogged
11855,RI,1,N15  _5_70,reg_unlogged
11856,RI,1,N15  _5_70,reg_unlogged
11857,RI,1,N15  _5_70,reg_unlogged
11858,RI,1,N15  _5_70,reg_unlogged
11859,RI,1,N15  _5_70,reg_unlogged
11860,RI,1,N15  _5_70,reg_unlogged
11861,RI,1,N15  _5_70,reg_unlogged
11862,RI,1,N15  _5_70,reg_unlogged
11863,RI,1,N15  _5_70,reg_unlogged
11864,RI,1,N15  _5_70,reg_unlogged
11865,RI,1,N15  _5_70,reg_unlogged
11866,RI,1,N15  _5_70,reg_unlogged
11867,RI,1,N15  _5_70,reg_unlogged
11868,RI,1,N15  _5_70,reg_unlogged
11869,RI,1,N15  _5_70,reg_unlogged
11870,RI,1,N15  _5_70,reg_unlogged
11871,RI,1,N15  _5_70,reg_unlogged
11872,RI,1,N15  _5_70,reg_unlogged
11873,RI,1,N15  _5_70,reg_unlogged
11874,RI,1,N15  _5_70,reg_unlogged
11875,RI,1,N15  _5_70,reg_unlogged
11876,RI,1,N15  _5_70,reg_unlogged
11877,RI,1,N15  _5_70,reg_unlogged
11878,RI,1,N15  _5_70,reg_unlogged
11879,RI,1,N15  _5_70,reg_unlogged
11880,RI,1,N15  _5_70,reg_unlogged
11881,RI,1,N15  _5_70,reg_unlogged
11882,RI,1,N15  _5_70,reg_unlogged
11883,RI,1,N15  _5_70,reg_unlogged
11884,RI,1,N15  _5_70,reg_unlogged
11885,RI,1,N15  _5_70,reg_unlogged
11886,RI,1,N15  _5_70,reg_unlogged
11887,RI,1,N15  _5_70,reg_unlogged
11888,RI,1,N15  _5_70,reg_unlogged
11889,RI,1,N15  _5_70,reg_unlogged
11890,RI,1,N15  _5_70,reg_unlogged
11891,RI,1,N15  _5_70,reg_unlogged
11892,RI,1,N15  _5_70,reg_unlogged
11893,RI,1,N15  _5_70,reg_unlogged
11894,RI,1,N15  _5_70,reg_unlogged
11895,RI,1,N15  _5_70,reg_unlogged
11896,RI,1,N15  _5_70,reg_unlogged
11897,RI,1,N15  _5_70,reg_unlogged
11898,RI,1,N15  _5_70,reg_unlogged
11899,RI,1,N15  _5_70,reg_unlogged
11900,RI,1,N15  _5_70,reg_unlogged
11901,RI,1,N15  _5_70,reg_unlogged
11902,RI,1,N15  _5_70,reg_unlogged
11903,RI,1,N15  _5_70,reg_unlogged
11904,RI,1,N15  _5_70,reg_unlogged
11905,RI,1,N15  _5_70,reg_unlogged
11906,RI,1,N15  _5_70,reg_unlogged
11907,RI,1,N15  _5_70,reg_unlogged
11908,RI,1,N15  _5_70,reg_unlogged
11909,RI,1,N15  _5_70,reg_unlogged
11910,RI,1,N15  _5_70,reg_unlogged
11911,RI,1,N15  _5_70,reg_unlogged
11912,RI,1,N15  _5_70,reg_unlogged
11913,RI,1,N15  _5_70,reg_unlogged
11914,RI,1,N15  _5_70,reg_unlogged
11915,RI,1,N15  _5_70,reg_unlogged
11916,LM,1,N15  _5_70,reg_unlogged
11917,LM,1,N15  _5_70,reg_unlogged
11918,LM,1,N15  _5_70,reg_unlogged
11919,LM,1,N15  _5_70,reg_unlogged
11920,LM,1,N15  _5_70,reg_unlogged
11921,LM,1,N15  _5_70,reg_unlogged
11922,LM,1,N15  _5_70,reg_unlogged
11923,LM,1,N15  _5_70,reg_unlogged
11924,LM,1,N15  _5_70,reg_unlogged
11925,LM,1,N15  _5_70,reg_unlogged
11926,LM,1,N15  _5_70,reg_unlogged
11927,LM,1,N15  _5_70,reg_unlogged
11928,LM,1,N15  _5_70,reg_unlogged
11929,LM,1,N15  _5_70,reg_unlogged
11930,LM,1,N15  _5_70,reg_unlogged
11931,LM,1,N15  _5_70,reg_unlogged
11932,LM,1,N15  _5_70,reg_unlogged
11933,LM,1,N15  _5_70,reg_unlogged
11934,LM,1,N15  _5_70,reg_unlogged
11935,LM,1,N15  _5_70,reg_unlogged
11936,CYA,1,N15  _5_70,reg_unlogged
11937,CYA,1,N15  _5_70,reg_unlogged
11938,LM,1,N15  _5_70,reg_unlogged
11939,RI,1,N15  _5_70,reg_unlogged
11940,DU,1,N15  _5_70,reg_unlogged
11941,LM,1,N15  _5_70,reg_unlogged
11942,CYA,1,N15  _5_70,reg_unlogged
11943,RI,1,N15  _5_70,reg_unlogged
11944,RD,1,N15  _5_70,reg_unlogged
11945,CYA,1,N15  _5_70,reg_unlogged
11946,CYA,1,N15  _5_70,reg_unlogged
11947,CYA,1,N15  _5_70,reg_unlogged
11948,CYA,1,N15  _5_70,reg_unlogged
11949,CYA,1,N15  _5_70,reg_unlogged
11950,CYA,1,N15  _5_70,reg_unlogged
11951,CYA,1,N15  _5_70,reg_unlogged
11952,DU,1,N15  _5_70,reg_unlogged
11953,DU,1,N15  _5_70,reg_unlogged
11954,RI,1,N15  _5_70,reg_unlogged
11955,RI,1,N15  _5_70,reg_unlogged
11956,RI,1,N15  _5_70,reg_unlogged
11957,RI,1,N15  _5_70,reg_unlogged
11958,RI,1,N15  _5_70,reg_unlogged
11959,RI,1,N15  _5_70,reg_unlogged
11960,CYA,1,N15  _5_70,reg_unlogged
11961,CYA,1,N15  _5_70,reg_unlogged
11962,RI,1,N15  _5_70,reg_unlogged
11963,RI,1,N15  _5_70,reg_unlogged
11964,RI,1,N15  _5_70,reg_unlogged
11965,RI,1,N15  _5_70,reg_unlogged
11966,RI,1,N15  _5_70,reg_unlogged
11967,CYA,1,N15  _5_70,reg_unlogged
11968,RI,1,N15  _5_70,reg_unlogged
11969,RI,1,N15  _5_70,reg_unlogged
11970,RI,1,N15  _5_70,reg_unlogged
11971,DU,1,N15  _5_70,reg_unlogged
11972,RI,1,N15  _5_70,reg_unlogged
11973,DU,1,N15  _5_70,reg_unlogged
11974,LM,1,N15  _5_70,reg_unlogged
11975,RI,1,N15  _5_70,reg_unlogged
11976,DU,1,N15  _5_70,reg_unlogged
11977,RI,1,N15  _5_70,reg_unlogged
11978,RI,1,N15  _5_70,reg_unlogged
11979,CYA,1,N15  _5_70,reg_unlogged
11980,RI,1,N15  _5_70,reg_unlogged
11981,TRR,1,N15  _5_70,reg_unlogged
11982,DU,1,N15  _5_70,reg_unlogged
11983,RI,1,N15  _5_70,reg_unlogged
11984,RI,1,N15  _5_70,reg_unlogged
11985,RI,1,N15  _5_70,reg_unlogged
11986,LM,1,N15  _5_70,reg_unlogged
11987,TRP,1,N15  _5_70,reg_unlogged
11988,DU,1,N15  _5_70,reg_unlogged
11989,RI,1,N15  _5_70,reg_unlogged
11990,CYA,1,N15  _5_70,reg_unlogged
11991,LM,1,N15  _5_70,reg_unlogged
11992,BEO,1,N15  _5_70,reg_unlogged
11993,CYA,1,N15  _5_70,reg_unlogged
11994,ANL,1,N15  _5_70,reg_unlogged
11995,TAF,1,N15  _5_70,reg_unlogged
11996,GS,1,N15  _5_70,reg_unlogged
11997,CYA,1,N15  _5_70,reg_unlogged
11998,RI,1,N15  _5_70,reg_unlogged
11999,RI,1,N15  _5_70,reg_unlogged
12000,RI,1,N15  _5_70,reg_unlogged
12001,CYA,1,N15  _5_70,reg_unlogged
12002,CYA,1,N15  _5_70,reg_unlogged
12003,DU,1,N15  _5_70,reg_unlogged
12004,LM,1,N15  _5_70,reg_unlogged
12005,LM,1,N15  _5_70,reg_unlogged
12006,CYA,1,N15  _5_70,reg_unlogged
12007,LM,1,N15  _5_70,reg_unlogged
12008,LM,1,N15  _5_70,reg_unlogged
12009,LM,1,N15  _5_70,reg_unlogged
12010,LM,1,N15  _5_70,reg_unlogged
12011,LM,1,N15  _5_70,reg_unlogged
12012,LM,1,N15  _5_70,reg_unlogged
12013,LM,1,N15  _5_70,reg_unlogged
12014,LM,1,N15  _5_70,reg_unlogged
12015,CYA,1,N15  _5_70,reg_unlogged
12016,CYA,1,N15  _5_70,reg_unlogged
12017,CYA,1,N15  _5_70,reg_unlogged
12018,DU,1,N15  _5_70,reg_unlogged
12019,RI,1,N15  _5_70,reg_unlogged
12020,RI,1,N15  _5_70,reg_unlogged
12021,RI,1,N15  _5_70,reg_unlogged
12022,RI,1,N15  _5_70,reg_unlogged
12023,RI,1,N15  _5_70,reg_unlogged
12024,RI,1,N15  _5_70,reg_unlogged
12025,DU,1,N15  _5_70,reg_unlogged
12026,RI,1,N15  _5_70,reg_unlogged
12027,RI,1,N15  _5_70,reg_unlogged
12028,ENA,1,N15  _5_80,reg_unlogged
12029,KA,1,N15  _5_80,reg_unlogged
12030,LM,1,N15  _5_80,reg_unlogged
12031,KA,1,N15  _5_80,reg_unlogged
12032,ENA,1,N15  _5_80,reg_unlogged
12033,LM,1,N15  _5_80,reg_unlogged
12034,RI,1,N15  _5_80,reg_unlogged
12035,TH,1,N15  _5_80,reg_unlogged
12036,TH,1,N15  _5_80,reg_unlogged
12037,MA,1,N15  _5_80,reg_unlogged
12038,TH,1,N15  _5_80,reg_unlogged
12039,FUE,1,N15  _5_80,reg_unlogged
12040,BEH,1,N15  _5_80,reg_unlogged
12041,CYA,1,N15  _5_80,reg_unlogged
12042,TH,1,N15  _5_80,reg_unlogged
12043,BEO,1,N15  _5_80,reg_unlogged
12044,GS,1,N15  _5_80,reg_unlogged
12045,CYA,1,N15  _5_80,reg_unlogged
12046,CYA,1,N15  _5_80,reg_unlogged
12047,LM,1,N15  _5_80,reg_unlogged
12048,TH,1,N15  _5_80,reg_unlogged
12049,LM,1,N15  _5_80,reg_unlogged
12050,UNKI,1,N15  _5_80,reg_unlogged
12051,GS,1,N15  _5_80,reg_unlogged
12052,RI,1,N15  _5_80,reg_unlogged
12053,TAF,1,N15  _5_80,reg_unlogged
12054,TAF,1,N15  _5_80,reg_unlogged
12055,CMI,1,N15  _5_80,reg_unlogged
12056,CYA,1,N15  _5_80,reg_unlogged
12057,LM,1,N15  _5_80,reg_unlogged
12058,CAL,1,N15  _5_80,reg_unlogged
12059,LM,1,N15  _5_80,reg_unlogged
12060,RI,1,N15  _5_90,reg_unlogged
12061,FUE,1,N15  _5_90,reg_unlogged
12062,DS,1,N15  _5_90,reg_unlogged
12063,RI,1,N15  _5_90,reg_unlogged
12064,LM,1,N15  _5_90,reg_unlogged
12065,KA,1,N15  _5_90,reg_unlogged
12066,CAL,1,N15  _5_90,reg_unlogged
12067,RI,1,N15  _5_90,reg_unlogged
12068,CYA,1,N15  _5_90,reg_unlogged
12069,CAL,1,N15  _5_90,reg_unlogged
12070,RI,1,N15  _5_90,reg_unlogged
12071,RI,1,N15  _5_90,reg_unlogged
12072,RI,1,N15  _5_90,reg_unlogged
12073,CAL,1,N15  _5_90,reg_unlogged
12074,RI,1,N15  _5_90,reg_unlogged
12075,RI,1,N15  _5_90,reg_unlogged
12076,RI,1,N15  _5_90,reg_unlogged
12077,RI,1,N15  _5_90,reg_unlogged
12078,ENU,1,N15  _5_90,reg_unlogged
12079,RI,1,N15  _5_90,reg_unlogged
12080,RI,1,N15  _5_90,reg_unlogged
12081,CYA,1,N15  _5_90,reg_unlogged
12082,TAF,1,N15  _5_90,reg_unlogged
12083,CAL,1,N15  _5_90,reg_unlogged
12084,RI,1,N15  _5_90,reg_unlogged
12085,LM,1,N15  _5_90,reg_unlogged
12086,RI,1,N15  _5_90,reg_unlogged
12087,LM,1,N15  _5_90,reg_unlogged
12088,LM,1,N15  _5_90,reg_unlogged
12089,CZE,1,N15  _5_90,reg_unlogged
12090,LM,1,N15  _5_90,reg_unlogged
12091,CZE,1,N15  _5_90,reg_unlogged
12092,LM,1,N15  _5_90,reg_unlogged
12093,GS,1,N15  _5_90,reg_unlogged
12094,LM,1,N15  _5_90,reg_unlogged
12095,RI,1,N15  _5_90,reg_unlogged
12096,CYA,1,N15  _5_90,reg_unlogged
12097,LM,1,N15  _5_90,reg_unlogged
12098,RI,1,N15  _5_90,reg_unlogged
12099,CYA,1,N15  _5_90,reg_unlogged
12100,CYA,1,N15  _5_90,reg_unlogged
12101,DS,1,N15  _5_90,reg_unlogged
12102,RI,1,N15  _5_90,reg_unlogged
12103,RI,1,N15  _5_90,reg_unlogged
12104,CYA,1,N15  _5_90,reg_unlogged
12105,LM,1,N15  _5_90,reg_unlogged
12106,RI,1,N15  _5_90,reg_unlogged
12107,CMI,1,N15  _5_90,reg_unlogged
12108,CYA,1,N15  _5_90,reg_unlogged
12109,RI,1,N15  _5_90,reg_unlogged
12110,LM,1,N15  _5_90,reg_unlogged
12111,RD,1,N15  _5_90,reg_unlogged
12112,CAL,1,N15  _5_90,reg_unlogged
12113,RD,1,N15  _5_90,reg_unlogged
12114,LM,1,N15  _5_90,reg_unlogged
12115,RI,1,N15  _5_90,reg_unlogged
12116,LM,1,N15  _5_90,reg_unlogged
12117,LM,1,N15  _5_90,reg_unlogged
12118,LM,1,N15  _5_90,reg_unlogged
12119,LM,1,N15  _5_90,reg_unlogged
12120,LM,1,N15  _5_90,reg_unlogged
12121,CYA,1,N15  _5_90,reg_unlogged
12122,LM,1,N15  _5_90,reg_unlogged
12123,RI,1,N15  _5_90,reg_unlogged
12124,RI,1,N15  _5_90,reg_unlogged
12125,RI,1,N15  _5_90,reg_unlogged
12126,RI,1,N15  _5_90,reg_unlogged
12127,RI,1,N15  _5_90,reg_unlogged
12128,RI,1,N15  _5_90,reg_unlogged
12129,RI,1,N15  _5_90,reg_unlogged
12130,RI,1,N15  _5_90,reg_unlogged
12131,RI,1,N15  _5_90,reg_unlogged
